StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,C1.1_1,C1.1_2,C1.1_3,C1.1_4,C1.2_1,C1.2_2,C1.2_3,C1.2_4,C1.3_1,C1.3_2,C1.3_3,C1.3_4,C1.4_1,C1.4_2,C1.4_3,C1.4_4,C1.5_1,C1.5_2,C1.5_3,C1.5_4,C1.6_1,C1.6_2,C1.6_3,C1.6_4,C1.7_1,C1.7_2,C1.7_3,C1.7_4,C1.8_1,C1.8_2,C1.8_3,C1.8_4,C1.9_1,C1.9_2,C1.9_3,C1.9_4,C2.1_1,C2.1_2,C2.1_3,C2.1_4,C2.2_1,C2.2_2,C2.2_3,C2.2_4,C2.3_1,C2.3_2,C2.3_3,C2.3_4,C2.4_1,C2.4_2,C2.4_3,C2.4_4,C2.5_1,C2.5_2,C2.5_3,C2.5_4,C2.6_1,C2.6_2,C2.6_3,C2.6_4,C2.7_1,C2.7_2,C2.7_3,C2.7_4,C2.8_1,C2.8_2,C2.8_3,C2.8_4,C2.9_1,C2.9_2,C2.9_3,C2.9_4,C3.1_1,C3.1_2,C3.1_3,C3.1_4,C3.1_5,C3.1_6,C3.1_7,C3.1_8,C3.1_9,C3.1_10,C3.1_11,C3.1_12,C3.2_1,C3.2_2,C3.2_3,C3.2_4,C3.2_5,C3.2_6,C3.2_7,C3.2_8,C3.2_9,C3.2_10,C3.2_11,C3.2_12,C3.3_1,C3.3_2,C3.3_3,C3.3_4,C3.3_5,C3.3_6,C3.3_7,C3.3_8,C3.3_9,C3.3_10,C3.3_11,C3.3_12,C4.1_1,C4.1_2,C4.1_3,C4.1_4,C4.1_5,C4.1_6,C4.1_7,C4.1_8,C4.1_9,C4.1_10,C4.1_11,C4.1_12,C4.2_1,C4.2_2,C4.2_3,C4.2_4,C4.2_5,C4.2_6,C4.2_7,C4.2_8,C4.2_9,C4.2_10,C4.2_11,C4.2_12,C4.3_1,C4.3_2,C4.3_3,C4.3_4,C4.3_5,C4.3_6,C4.3_7,C4.3_8,C4.3_9,C4.3_10,C4.3_11,C4.3_12,Q28,Q25,Q49,Q29,SC0
11/16/2020 5:06,11/16/2020 5:10,0,175.141.82.167,100,264,1,11/16/2020 5:10,R_3F4BgWU696fR0oQ,,,,,3.008102417,101.7719116,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,5,4,4,3,4,4,5,4,6,4,5,4,4,4,3,4,5,3,5,3,4,6,5,2,2,4,4,4,4,4,5,3,3,Senior Consultant,60hr,3years,,132
11/16/2020 5:15,11/16/2020 5:22,0,172.58.83.93,100,437,1,11/16/2020 5:22,R_25MVRnZwzJVmYrN,,,,,45.00010681,-93.09860229,anonymous,EN,4,5,4,3,5,4,5,4,5,4,5,5,5,5,3,2,4,5,5,4,5,5,5,4,4,4,3,4,5,5,4,5,4,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VP of Business Intelligence,60,7 years,I would answer differently if it wasn't wfh during covid,158
11/16/2020 5:32,11/16/2020 5:35,0,97.84.29.67,100,179,1,11/16/2020 5:35,R_23fvpKrLkvdY8Bl,,,,,33.58869934,-86.76499939,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,5,2,6,1,2,2,1,6,3,1,6,4,1,3,1,2,5,2,3,4,2,5,2,5,3,1,2,4,3,6,4,1,4,HR Specialist,45,4 years,,86
11/16/2020 5:53,11/16/2020 5:58,0,74.102.60.80,100,270,1,11/16/2020 5:58,R_2ru755sm5bvTLEe,,,,,40.94769287,-74.06719971,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,6,3,5,5,5,6,5,2,5,3,5,2,4,6,5,5,5,4,5,4,5,4,6,5,1,5,6,5,6,6,6,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Special Agent - criminal investigator,60,15 years,,81
11/16/2020 5:59,11/16/2020 6:03,0,107.117.200.132,100,207,1,11/16/2020 6:03,R_8ptCVlPE8K7AoPD,,,,,42.45570374,-83.65419769,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,6,5,5,4,1,5,4,4,5,2,3,6,5,4,6,2,6,5,6,5,6,6,1,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talent acquisition manager,40/50,2 years,,78
11/16/2020 6:17,11/16/2020 6:22,0,73.198.179.101,100,301,1,11/16/2020 6:22,R_2S2BT5MrYBxqnHv,,,,,40.80220032,-74.19139862,anonymous,EN,3,4,5,4,5,5,5,3,5,5,6,5,6,3,6,2,6,5,6,5,6,6,5,6,5,2,1,5,5,6,2,6,6,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senior Analyst,45,2.5 years,,118
11/16/2020 6:22,11/16/2020 6:27,0,73.248.102.198,100,323,1,11/16/2020 6:27,R_1JFwaKBr0Fr7IgW,,,,,39.66499329,-74.97100067,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,2,3,2,3,2,2,6,3,3,1,5,1,3,2,2,2,4,1,4,4,1,2,2,6,2,5,6,5,4,4,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Management Consultant,45,1.5 years,I am proud of my job because of others’ perceptions of it - not because I enjoy the actual work I do.,92
11/16/2020 6:10,11/16/2020 6:31,0,172.58.236.200,100,1249,1,11/16/2020 6:31,R_uzaCuBue05a9dXX,,,,,40.76409912,-74.16539764,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,6,4,3,5,5,3,2,6,4,5,4,5,4,5,4,4,5,1,5,5,5,6,6,4,5,6,6,6,5,5,6,5,Legal Secretary,35,27,,107
11/16/2020 6:42,11/16/2020 6:47,0,72.76.224.165,100,289,1,11/16/2020 6:47,R_QnPmbJPFV9mCpGh,,,,,39.80189514,-74.52559662,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,6,4,5,5,2,5,2,4,5,3,4,5,4,4,2,4,5,5,6,3,1,2,2,5,5,3,6,5,5,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barista,25,3 months,,120
11/16/2020 6:46,11/16/2020 6:50,0,73.29.200.206,100,259,1,11/16/2020 6:50,R_2aRJbFxUZMyDodS,,,,,39.84509277,-74.20210266,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,6,1,6,5,2,4,3,5,3,5,5,3,5,4,3,5,5,5,4,5,5,2,2,6,4,3,5,5,3,5,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assistant manager,55,12 years,,97
